gameid,side,position,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT04_27048,Blue,team,Team du Sud,oe:team:1dc6411295a36bd29c29b1096ba859d,0,1.0,0.5015,1.0,0.0,1.0,0.0
LOLTMNT04_27048,Red,team,Vitality.Bee,oe:team:ccd089bf173a5fff1063eb0576201a7,1,0.0,0.5516,0.0,1.0,0.0,1.0
LOLTMNT04_26044,Blue,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,1,1.0,0.7734,0.0,1.0,1.0,1.0
LOLTMNT04_26044,Red,team,BWE Esports,oe:team:82e3504486eabe3575dc4b5ff507451,0,0.0,0.2256,1.0,0.0,0.0,0.0
LOLTMNT01_52111,Blue,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,1,1.0,0.788,1.0,1.0,1.0,1.0
LOLTMNT01_52111,Red,team,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,0,0.0,0.1876,0.0,0.0,0.0,0.0
LOLTMNT01_52113,Blue,team,Ramboot Club,oe:team:d17ce7a4192b52f8e1daf94c381c75f,0,1.0,0.3574,0.0,0.0,0.0,1.0
LOLTMNT01_52113,Red,team,GIANTX Pride,oe:team:1027c6e0b1984a79fdd7be04072b547,1,0.0,0.9291,1.0,1.0,1.0,0.0
LOLTMNT01_52116,Blue,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,0,0.0,0.1149,0.0,0.0,0.0,0.0
LOLTMNT01_52116,Red,team,Once Upon A Team,oe:team:e1cbefa2c9766f5deaa96d958a31e89,0,1.0,0.4598,1.0,0.0,0.0,0.0
LOLTMNT04_26074,Blue,team,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,1.0,1.0496,0.0,0.0,1.0,1.0
LOLTMNT04_26074,Red,team,MOUZ NXT,oe:team:7c4854374e4daa6b00206eb922359a9,0,0.0,0.3499,1.0,1.0,0.0,0.0
LOLTMNT04_27072,Blue,team,Crvena zvezda Esports,oe:team:f4b807048502e27f01499f06b235a9a,1,1.0,0.4523,1.0,1.0,1.0,1.0
LOLTMNT04_27072,Red,team,Partizan Esports,oe:team:e42ade212c09777da0f54bffe481f6d,0,0.0,0.0754,0.0,0.0,0.0,0.0
LOLTMNT04_26075,Blue,team,DMG Esports,oe:team:147e28c0910250269fbc430f9f42010,0,0.0,0.5941,1.0,1.0,0.0,0.0
LOLTMNT04_26075,Red,team,Ruddy Esports,oe:team:1360b56735647c1a908fc807aa8f09c,1,1.0,0.6566,0.0,0.0,1.0,1.0
LOLTMNT01_51300,Blue,team,Twisted Minds,oe:team:40d8ba3a56bb69899bc84d078a11c1a,0,0.0,0.2271,0.0,0.0,0.0,1.0
LOLTMNT01_51300,Red,team,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,1.0,0.5192,1.0,1.0,1.0,0.0
LOLTMNT01_51303,Blue,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,1,1.0,0.8477,1.0,0.0,0.0,1.0
LOLTMNT01_51303,Red,team,ENEMI3S,oe:team:4e32226d1afb63dde4a39d02cb1cd0f,0,0.0,0.3768,0.0,1.0,1.0,0.0
LOLTMNT04_27083,Blue,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,1.0,0.8114,1.0,1.0,1.0,1.0
LOLTMNT04_27083,Red,team,Odivelas Sports Club,oe:team:fca935f82fd01de843aa2799eb575ea,0,0.0,0.1623,0.0,0.0,0.0,0.0
LOLTMNT04_26092,Blue,team,Gentle Mates,oe:team:d2c27cb51cedbbac1752f1ec81addc4,1,1.0,0.6649,0.0,1.0,1.0,1.0
LOLTMNT04_26092,Red,team,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,0,0.0,0.095,1.0,0.0,0.0,0.0
LOLTMNT01_51306,Blue,team,Rebels Gaming,oe:team:60411922d8062ecea0c728af9c876a0,0,1.0,0.3044,0.0,0.0,0.0,0.0
LOLTMNT01_51306,Red,team,UCAM Esports,oe:team:746e6715fc4295c54954be5efc385af,1,0.0,0.7915,1.0,1.0,1.0,1.0
LOLTMNT04_26096,Blue,team,SK Gaming Prime,oe:team:aa8c3b781d96ddb7a24ab3240918988,0,1.0,0.6893,0.0,0.0,1.0,0.0
LOLTMNT04_26096,Red,team,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,1,0.0,0.5252,1.0,1.0,0.0,1.0
LOLTMNT04_27089,Blue,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,0.0,0.1576,0.0,0.0,0.0,1.0
LOLTMNT04_27089,Red,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,1,1.0,0.7091,1.0,1.0,1.0,0.0
LOLTMNT04_27092,Blue,team,White Dragons,oe:team:6468029fb605bd6fdf1cf866e890739,0,0.0,0.1508,0.0,0.0,0.0,0.0
LOLTMNT04_27092,Red,team,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,1,1.0,0.528,1.0,1.0,1.0,1.0
LOLTMNT01_52159,Blue,team,Myth Esports,oe:team:04bb54d81b8d6daaaf0eee289e9eb03,1,1.0,1.0778,0.0,1.0,1.0,1.0
LOLTMNT01_52159,Red,team,ZennIT,oe:team:79fc65ce199f2e4fe97e277bdef6695,0,0.0,0.3992,1.0,0.0,0.0,0.0
LOLTMNT01_51340,Blue,team,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,1,0.0,0.6301,1.0,1.0,1.0,0.0
LOLTMNT01_51340,Red,team,Isurus,oe:team:5737b101780a9835142549164be1ac4,0,1.0,0.4582,0.0,0.0,0.0,1.0
LOLTMNT04_26102,Blue,team,Keypulse Esports,oe:team:d9f29b4eac8fd2a40f5a117e294316f,0,1.0,0.2515,0.0,0.0,0.0,1.0
LOLTMNT04_26102,Red,team,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,0.0,0.4751,1.0,1.0,1.0,0.0
LOLTMNT01_51350,Blue,team,Isurus,oe:team:5737b101780a9835142549164be1ac4,1,0.0,0.4497,0.0,1.0,1.0,1.0
LOLTMNT01_51350,Red,team,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,1.0,0.2891,1.0,0.0,0.0,0.0
LOLTMNT01_52171,Blue,team,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,0.0,0.1224,0.0,0.0,0.0,0.0
LOLTMNT01_52171,Red,team,Isurus,oe:team:5737b101780a9835142549164be1ac4,1,1.0,0.5201,1.0,1.0,1.0,1.0
LOLTMNT01_52187,Blue,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,1.0,0.4828,1.0,1.0,1.0,0.0
LOLTMNT01_52187,Red,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,0.0,0.0322,0.0,0.0,0.0,1.0
LOLTMNT01_52195,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,1,1.0,0.5819,1.0,1.0,0.0,1.0
LOLTMNT01_52195,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.4288,0.0,0.0,1.0,0.0
LOLTMNT01_52206,Blue,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.3636,0.0,1.0,0.0,0.0
LOLTMNT01_52206,Red,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,1,1.0,0.8,1.0,0.0,1.0,1.0
LOLTMNT01_51484,Blue,team,BRUTE,oe:team:ddb6aa775eebeffd5cc41ba5c35c6a1,1,0.0,0.5788,0.0,1.0,1.0,1.0
LOLTMNT01_51484,Red,team,Team UNiTY,oe:team:6e322bda09963acbe90845ce95e76f4,0,1.0,0.1929,1.0,0.0,0.0,0.0
LOLTMNT04_26129,Blue,team,Dark Passage,oe:team:a42600a99997fca0d35f2821662b997,0,1.0,0.293,1.0,1.0,0.0,1.0
LOLTMNT04_26129,Red,team,Misa Esports,oe:team:196ea640b81c54e20e32b6294ab9769,1,0.0,0.3175,0.0,0.0,1.0,0.0
LOLTMNT01_51507,Blue,team,Entropiq,oe:team:06554c70cfe8a6be14b004b3c18abe6,1,0.0,0.2154,0.0,0.0,0.0,1.0
LOLTMNT01_51507,Red,team,eSuba,oe:team:3faefd9245a4ef6ba347fbcf2a51515,0,1.0,0.0957,1.0,1.0,1.0,0.0
LOLTMNT01_52392,Blue,team,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,1.0,0.6936,0.0,1.0,1.0,1.0
LOLTMNT01_52392,Red,team,RA'AD,oe:team:6a4c502c27267c22c54b431be11b43f,0,0.0,0.3902,1.0,0.0,0.0,0.0
LOLTMNT04_27144,Blue,team,NASR eSports Turkey,oe:team:1bcba9d314932379a955b3de9e8654d,0,1.0,0.5941,0.0,0.0,0.0,1.0
LOLTMNT04_27144,Red,team,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,1,0.0,0.7021,1.0,1.0,1.0,0.0
LOLTMNT01_51583,Blue,team,Europe Saviors Club,oe:team:e1a6907d696e9dab6cd3d954ac2aa76,1,1.0,0.6842,1.0,1.0,1.0,1.0
LOLTMNT01_51583,Red,team,OGC Sigma Esports,oe:team:df3a003b928fe81923968edd1e34644,0,0.0,0.1283,0.0,0.0,0.0,0.0
LOLTMNT04_26142,Blue,team,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,1,1.0,0.5596,0.0,1.0,1.0,1.0
LOLTMNT04_26142,Red,team,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,0,0.0,0.2176,1.0,0.0,0.0,0.0
LOLTMNT01_52437,Blue,team,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,0,1.0,0.6178,1.0,0.0,0.0,0.0
LOLTMNT01_52437,Red,team,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,1,0.0,0.8722,0.0,1.0,0.0,1.0
LOLTMNT01_52436,Blue,team,One More Esports,oe:team:ca663b1c89065ae6491db8e9cd5c305,0,1.0,0.7572,0.0,1.0,0.0,1.0
LOLTMNT01_52436,Red,team,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,1,0.0,0.9086,1.0,0.0,1.0,0.0
LOLTMNT04_27156,Blue,team,FUT Esports,oe:team:8df5e2c8825f60f136b2cbed5633a81,1,1.0,0.4345,0.0,1.0,1.0,1.0
LOLTMNT04_27156,Red,team,Galakticos,oe:team:28428f3022fc1ea52264b35912093dc,0,0.0,0.1811,1.0,0.0,0.0,0.0
LOLTMNT01_51633,Blue,team,Dynamo Eclot,oe:team:e3f89acb10ecd65327fa954ff2ec047,0,0.0,0.5181,0.0,0.0,0.0,0.0
LOLTMNT01_51633,Red,team,GLORE,oe:team:5e86e312935ad545ee215e67adcee9c,1,1.0,0.5181,1.0,1.0,1.0,1.0
LOLTMNT01_52475,Blue,team,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,0,0.0,0.1796,1.0,0.0,0.0,1.0
LOLTMNT01_52475,Red,team,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,1,1.0,0.667,0.0,1.0,1.0,0.0
LOLTMNT04_26159,Blue,team,Ankora Gaming,oe:team:df045d28ec9b0b40ea9eb6ab50693ac,1,1.0,0.6973,1.0,1.0,1.0,1.0
LOLTMNT04_26159,Red,team,Partizan Esports,oe:team:e42ade212c09777da0f54bffe481f6d,0,0.0,0.4649,0.0,0.0,0.0,0.0
LOLTMNT04_26167,Blue,team,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,1.0,0.7491,1.0,1.0,1.0,1.0
LOLTMNT04_26167,Red,team,White Dragons,oe:team:6468029fb605bd6fdf1cf866e890739,0,0.0,0.3065,0.0,0.0,0.0,0.0
LOLTMNT01_52481,Blue,team,Anubis Gaming,oe:team:f2094ae60f9b1f3b6a17ad88ad75fc1,0,1.0,0.414,0.0,0.0,0.0,1.0
LOLTMNT01_52481,Red,team,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,0.0,0.6555,1.0,1.0,1.0,0.0
LOLTMNT04_27179,Blue,team,BoostGate Esports,oe:team:331c852427c61f82050b618c2b442c4,0,0.0,0.1661,1.0,0.0,0.0,0.0
LOLTMNT04_27179,Red,team,Papara SuperMassive,oe:team:5203ff881d5c82c5f720eb3a2f3b44c,1,1.0,0.5813,0.0,1.0,1.0,1.0
LOLTMNT04_27185,Blue,team,Crvena zvezda Esports,oe:team:f4b807048502e27f01499f06b235a9a,0,0.0,0.4431,1.0,0.0,0.0,0.0
LOLTMNT04_27185,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,0.2659,0.0,1.0,1.0,1.0
LOLTMNT01_52497,Blue,team,EKO Academy,oe:team:cd7cc0de81ba081ae734a9c0aa5bba6,0,0.0,0.439,0.0,0.0,0.0,0.0
LOLTMNT01_52497,Red,team,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,1,1.0,0.7407,1.0,1.0,1.0,1.0
LOLTMNT04_27188,Blue,team,BWE Esports,oe:team:82e3504486eabe3575dc4b5ff507451,0,1.0,0.3609,0.0,0.0,0.0,0.0
LOLTMNT04_27188,Red,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,0.0,0.6561,1.0,1.0,1.0,1.0
LOLTMNT01_51691,Blue,team,GnG Amazigh,oe:team:c9d247506c051256fff4babbcfcab82,0,1.0,0.363,1.0,1.0,1.0,1.0
LOLTMNT01_51691,Red,team,Twisted Minds,oe:team:40d8ba3a56bb69899bc84d078a11c1a,1,0.0,0.6142,0.0,0.0,0.0,0.0
LOLTMNT04_27204,Blue,team,Cyber Wolves,oe:team:fb1fd138f4e0b99eacbe4da8395e94d,0,1.0,0.283,0.0,0.0,0.0,0.0
LOLTMNT04_27204,Red,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,1,0.0,0.9704,1.0,1.0,1.0,1.0
LOLTMNT01_52516,Blue,team,DREN Esports,oe:team:ee569c9f5e85fba8fcf57d51b1b78ed,0,1.0,0.4096,1.0,1.0,0.0,0.0
LOLTMNT01_52516,Red,team,ENEMI3S,oe:team:4e32226d1afb63dde4a39d02cb1cd0f,1,0.0,0.5189,0.0,0.0,1.0,1.0
LOLTMNT04_26203,Blue,team,Odivelas Sports Club,oe:team:fca935f82fd01de843aa2799eb575ea,0,0.0,0.3027,1.0,1.0,0.0,1.0
LOLTMNT04_26203,Red,team,Keypulse Esports,oe:team:d9f29b4eac8fd2a40f5a117e294316f,1,1.0,0.4372,0.0,0.0,0.0,0.0
LOLTMNT02_45278,Blue,team,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,1,0.0,0.6711,0.0,1.0,1.0,1.0
LOLTMNT02_45278,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,1.0,0.3356,1.0,0.0,0.0,0.0
LOLTMNT02_45293,Blue,team,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,1,1.0,0.3638,0.0,0.0,1.0,0.0
LOLTMNT02_45293,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,0.0,0.4548,1.0,1.0,0.0,1.0
LOLTMNT04_26204,Blue,team,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,0,0.0,0.3787,1.0,1.0,0.0,0.0
LOLTMNT04_26204,Red,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,1,1.0,0.8386,0.0,0.0,1.0,1.0
LOLTMNT02_45306,Blue,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,1.0,0.8987,1.0,1.0,1.0,0.0
LOLTMNT02_45306,Red,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,0,0.0,0.4194,0.0,0.0,0.0,1.0
LOLTMNT02_43251,Blue,team,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,0,0.0,0.4627,0.0,0.0,0.0,0.0
LOLTMNT02_43251,Red,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,1.0,0.8098,1.0,1.0,1.0,1.0
LOLTMNT02_43259,Blue,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,1,1.0,0.5859,1.0,1.0,1.0,1.0
LOLTMNT02_43259,Red,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,0,0.0,0.1465,0.0,0.0,0.0,0.0
LOLTMNT02_43271,Blue,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,1,1.0,0.8511,1.0,1.0,1.0,1.0
LOLTMNT02_43271,Red,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,0,0.0,0.2946,0.0,0.0,0.0,0.0
LOLTMNT02_45367,Blue,team,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,0,1.0,0.4532,0.0,0.0,0.0,0.0
LOLTMNT02_45367,Red,team,Supernova,oe:team:8776b7033f1bc10634e50d90f861c1d,1,0.0,0.7251,1.0,1.0,1.0,1.0
LOLTMNT01_52586,Blue,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,1,0.0,0.5796,0.0,1.0,1.0,0.0
LOLTMNT01_52586,Red,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,0,1.0,0.3864,1.0,0.0,0.0,1.0
LOLTMNT01_52589,Blue,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,1,1.0,0.574,1.0,0.0,1.0,0.0
LOLTMNT01_52589,Red,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,0.0,0.3021,0.0,1.0,0.0,1.0
LOLTMNT01_51784,Blue,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,0.0,0.3037,1.0,1.0,0.0,0.0
LOLTMNT01_51784,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.5737,0.0,0.0,1.0,1.0
LOLTMNT01_51789,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.9011,1.0,1.0,0.0,1.0
LOLTMNT01_51789,Red,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,0.0,0.4506,0.0,0.0,1.0,0.0
LOLTMNT01_52613,Blue,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,0,0.0,0.2246,0.0,1.0,0.0,1.0
LOLTMNT01_52613,Red,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,1,1.0,1.0106,1.0,0.0,1.0,0.0
LOLTMNT01_51852,Blue,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,1,0.0,0.6784,1.0,1.0,1.0,1.0
LOLTMNT01_51852,Red,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,0,1.0,0.2968,0.0,0.0,0.0,0.0
LOLTMNT04_26250,Blue,team,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,1.0,0.193,1.0,1.0,0.0,0.0
LOLTMNT04_26250,Red,team,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,1,0.0,0.5469,0.0,0.0,1.0,1.0
LOLTMNT01_52705,Blue,team,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,0,0.0,0.2182,1.0,0.0,1.0,0.0
LOLTMNT01_52705,Red,team,Los Grandes,oe:team:ca884c91b35e5e37937b19360cf1bbe,1,1.0,0.3818,0.0,1.0,0.0,1.0
LOLTMNT04_27257,Blue,team,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,1.0,0.3368,1.0,1.0,1.0,1.0
LOLTMNT04_27257,Red,team,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,0,0.0,0.1554,0.0,0.0,0.0,0.0
LOLTMNT01_52730,Blue,team,Fluxo,oe:team:ca3882dbcefa68eac0892e3218080db,0,1.0,0.2387,1.0,1.0,0.0,1.0
LOLTMNT01_52730,Red,team,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,1,0.0,0.5967,0.0,0.0,1.0,0.0
LOLTMNT04_26265,Blue,team,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,0,1.0,0.1989,0.0,0.0,0.0,0.0
LOLTMNT04_26265,Red,team,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,0.0,0.4972,1.0,1.0,1.0,1.0
LOLTMNT01_52765,Blue,team,LOUD,oe:team:658a021a796aa5501503220adb38cf4,1,0.0,0.3749,1.0,1.0,1.0,0.0
LOLTMNT01_52765,Red,team,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,0,1.0,0.2646,0.0,0.0,0.0,1.0
LOLTMNT04_26271,Blue,team,MAD Lions KOI,oe:team:6a0084dacefb228be863fbb64cefe11,1,1.0,0.6489,1.0,1.0,1.0,1.0
LOLTMNT04_26271,Red,team,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,0.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT01_53022,Blue,team,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,0,0.0,0.3306,1.0,0.0,0.0,0.0
LOLTMNT01_53022,Red,team,Vivo Keyd Stars,oe:team:b9e44c69c1a70fb35df9be96f9eafea,1,1.0,0.6612,0.0,1.0,1.0,1.0
LOLTMNT04_26283,Blue,team,MAD Lions KOI,oe:team:6a0084dacefb228be863fbb64cefe11,1,1.0,0.7957,1.0,1.0,1.0,1.0
LOLTMNT04_26283,Red,team,GiantX,oe:team:6cd05f0ac20bfb965a59dc8bcc4f184,0,0.0,0.2532,0.0,0.0,0.0,0.0
LOLTMNT01_53038,Blue,team,KaBuM! Esports,oe:team:86e551648da70c86cb473ce5d5f26f7,1,1.0,0.5082,1.0,0.0,1.0,1.0
LOLTMNT01_53038,Red,team,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,0,0.0,0.3049,0.0,1.0,0.0,0.0
LOLTMNT02_43410,Blue,team,NRG,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,0,1.0,0.2579,0.0,0.0,0.0,1.0
LOLTMNT02_43410,Red,team,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,0.0,0.5159,1.0,1.0,1.0,0.0
LOLTMNT02_43453,Blue,team,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,0,1.0,0.3175,1.0,0.0,0.0,1.0
LOLTMNT02_43453,Red,team,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,1,0.0,0.4329,0.0,1.0,1.0,0.0
LOLTMNT02_43475,Blue,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,1.0,0.6218,0.0,0.0,1.0,0.0
LOLTMNT02_43475,Red,team,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,0,0.0,0.4041,1.0,1.0,0.0,1.0
LOLTMNT02_45623,Blue,team,Shopify Rebellion,oe:team:b360f1d729b0a8e0f29a5243c4200fa,1,1.0,0.7179,0.0,1.0,1.0,1.0
LOLTMNT02_45623,Red,team,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,0,0.0,0.2051,1.0,0.0,0.0,0.0
LOLTMNT02_43529,Blue,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,1.0,0.6705,0.0,0.0,0.0,1.0
LOLTMNT02_43529,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,0.0,0.3006,1.0,1.0,1.0,0.0
LOLTMNT02_45657,Blue,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,1,1.0,0.6648,1.0,1.0,1.0,1.0
LOLTMNT02_45657,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,0,0.0,0.4274,0.0,0.0,0.0,0.0
LOLTMNT02_45667,Blue,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,0.0,0.2746,1.0,0.0,0.0,0.0
LOLTMNT02_45667,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,1.0,0.9611,0.0,1.0,1.0,1.0
LOLTMNT02_43575,Blue,team,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,1.0,0.2761,0.0,0.0,0.0,0.0
LOLTMNT02_43575,Red,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,0.0,0.6135,1.0,1.0,1.0,1.0
LOLTMNT02_45685,Blue,team,Mirage Alliance,oe:team:1d1d0b0c76290957c7c9aa69a3ae4e7,0,1.0,0.3263,0.0,1.0,0.0,1.0
LOLTMNT02_45685,Red,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,0.0,0.5873,1.0,0.0,1.0,0.0
LOLTMNT01_53130,Blue,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,1.0,0.2192,0.0,0.0,0.0,0.0
LOLTMNT01_53130,Red,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,1,0.0,0.6212,1.0,1.0,1.0,1.0
LOLTMNT01_52912,Blue,team,Fukuoka SoftBank HAWKS gaming,oe:team:d8ca3fc1f0827ec76369af7b70d43e3,1,0.0,0.4213,0.0,1.0,1.0,0.0
LOLTMNT01_52912,Red,team,Burning Core Toyama,oe:team:73c73a123b43e071470729f74ef2022,0,1.0,0.3611,1.0,0.0,0.0,1.0
LOLTMNT01_52933,Blue,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,1,0.0,0.3043,0.0,0.0,0.0,1.0
LOLTMNT01_52933,Red,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,0,1.0,0.5072,1.0,1.0,1.0,0.0
LOLTMNT01_52947,Blue,team,V3 Esports,oe:team:af4b23d4634c4e6ecb5659fb1e689e9,1,1.0,0.6676,0.0,1.0,1.0,1.0
LOLTMNT01_52947,Red,team,Sengoku Gaming,oe:team:345e0df57cf03f34fe5e509af96e7bd,0,0.0,0.0834,1.0,0.0,0.0,0.0
LOLTMNT01_52973,Blue,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,1.0,0.1632,0.0,0.0,0.0,1.0
LOLTMNT01_52973,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,0.0,0.4487,1.0,1.0,1.0,0.0
LOLTMNT01_54009,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,1.0,0.7025,1.0,0.0,1.0,1.0
LOLTMNT01_54009,Red,team,AXIZ CREST,oe:team:2b308998f2c7033f864caf1d5cc9dc0,0,0.0,0.5428,0.0,1.0,0.0,0.0
LOLTMNT04_26326,Blue,team,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1,0.0,0.2568,0.0,0.0,1.0,1.0
LOLTMNT04_26326,Red,team,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,0,1.0,0.2282,1.0,1.0,0.0,0.0
LOLTMNT01_54118,Blue,team,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,1,1.0,0.9139,0.0,1.0,1.0,1.0
LOLTMNT01_54118,Red,team,Vivo Keyd Stars,oe:team:b9e44c69c1a70fb35df9be96f9eafea,0,0.0,0.2109,1.0,0.0,0.0,0.0
